??? ?????(如果真的相爱),Busker Busker,??? ??? 1? ???,,,,,,,,,,,,
??? (Closer)(再靠近一点),金泰妍,致美丽的你 OST,,,,,,,,,,,,
Stone Of Zion,Naul,Principle Of My Soul,,,,,,,,,,,,
Soul Fever,Naul,Principle Of My Soul,,,,,,,,,,,,
??? ???,申勇在,24,,,,,,,,,,,,
?? ???(Busan Vacance),SKULL,Ya Man !!,,,,,,,,,,,,
Midnight(? ?? ?，美丽的夜晚),BEAST,MIDNIGHT SUN,,,,,,,,,,,,
? ??? ???(你不要那样生活),Rumble Fish,你不要这么活着,,,,,,,,,,,,
"?,?!(Oh, Yeah!)",郑亨敦,"Oh,Yeah!",,,,,,,,,,,,
?? ????? ??? (???),Busker Busker,??? ??? 1? ???,,,,,,,,,,,,
??? (G-thangs R &amp; B Remix)(后遗症),ZE:A,Phoenix,,,,,,,,,,,,
??? ????,Acoustic Collabo,Orange Revolution Festival Part.1,,,,,,,,,,,,
???(Feat. ??? of ???),Eru,Feel Brand New Part.2,,,,,,,,,,,,
?????(Goodbye Day),Ulala Session,新娘面具 OST,,,,,,,,,,,,
Monster,BigBang,ALIVE(MONSTER EDITION),,,,,,,,,,,,
???(Alone),SISTAR,ALONE The First Mini Album,,,,,,,,,,,,
?? ???(和我交往好吗),Teen Top,Summer Special,,,,,,,,,,,,
?? ??(猪肉汤饭),Clover,猪肉汤饭,,,,,,,,,,,,
??... ?????(爱情...该怎么办),Yangpa,绅士的品格 OST Part.4,,,,,,,,,,,,
High High,金泰宇,绅士的品格 OST Part.1,,,,,,,,,,,,
???? ??(2012 New Ver.),金旼钟,绅士的品格 Original Sound Track Part.2,,,,,,,,,,,,
??? ???(还是爱你),裴秀智,BIG Original Sound Track,,,,,,,,,,,,
???(因为是你),Davichi,BIG Original Sound Track,,,,,,,,,,,,
???(后遗症),ZE:A,SPECTACULAR,,,,,,,,,,,,
I&#39;m Yesterday(Feat. ??),JW (Namolla Family),I&#39;m Yesterday,,,,,,,,,,,,
???(Special Track),孔侑,BIG Original Sound Track,,,,,,,,,,,,
????? ? ??(Feat. ?),1SaGain,花花公子的第一次表白,,,,,,,,,,,,
???? ?? [2012 New ver.](美丽的伤痛&amp;#124;电视剧《绅士的品格》原,金旼钟,??? ?? (SBS ?????) OST Part 7,,,,,,,,,,,,
???? ??? ? ??? ??(糟糕的时候听了会更糟糕的歌),Defconn,明星说唱较量1,,,,,,,,,,,,
Summer Night(???),张在仁,夏夜,,,,,,,,,,,,
???(因为是你),孔侑,BIG OST - 因为是你(Special Track),,,,,,,,,,,,
??? ?,张东健,绅士的品格 OST Part.6,,,,,,,,,,,,
BUBIBU(Remix ver.),A Pink,BUBIBU,,,,,,,,,,,,
??? ??(怀念的哭泣),沈宝拉,幽灵 OST Part.2,,,,,,,,,,,,
??? (????),Busker Busker,??? ??? 1? ???,,,,,,,,,,,,
Good Boy (feat. ??? Of ???),白智英,Good Boy,,,,,,,,,,,,
??? (feat. ?? Of ??),白智英,Good Boy,,,,,,,,,,,,
????(讨厌的人),BEAST,BIG Original Sound Track,,,,,,,,,,,,
???,BIG,BIG OST - 因为是你(Special Track),,,,,,,,,,,,
????(Neon Sign),Busker Busker,??? ??? 1? ???,,,,,,,,,,,,
TWINKLE TWINKLE,Secret,Twinkle Twinkle,,,,,,,,,,,,
美丽的夜晚(???? ?),Ulala Session,Ulala Sensation Part 1,,,,,,,,,,,,
讨厌的人(????),BEAST,Big OST,,,,,,,,,,,,
HUSH,A Pink,UNE ANNEE,,,,,,,,,,,,
??????(请等待),Busker Busker,??? ??? 1? ???,,,,,,,,,,,,
EGO,BigBang,Bigbang Special Edition &lt;Still Alive&gt;,,,,,,,,,,,,
??? ??(恋爱的开始),李硕薰(SG Wanna be),Y.BIRD From Jellyfish Island,,,,,,,,,,,,
????????????(旋转旋转&amp;#124;Bingle Bingle),BigBang,Bigbang Special Edition &lt;Still Alive&gt;,,,,,,,,,,,,
?? ???? ???(曾经爱过的人啊),许阁,LACRIMOSO,,,,,,,,,,,,
I ? Care(feat. ??? PD),勇敢的家伙们,勇敢的家伙们?-?I???Care?(feat.?????PD),,,,,,,,,,,,
????(You&#39;re The One),朴振英,Spring 被送到寄予爱情的5首曲里,,,,,,,,,,,,
Feeling,BigBang,Bigbang Special Edition &lt;Still Alive&gt;,,,,,,,,,,,,
??? ???(My Love ???),Leessang,Unplugged,,,,,,,,,,,,
??? ???(你会来吗),仁医(韩剧),仁医 OST Part.2,,,,,,,,,,,,
???? ???(Would I Catch a Cold),辉星,The Lyrics - No.1,,,,,,,,,,,,
??? ???(My Love),Leessang,Unplugged,,,,,,,,,,,,
? ??? ??(我这样活着),花耀飞,我想这样活着,,,,,,,,,,,,
Someday(???. ??? of YB),Leessang,Unplugged,,,,,,,,,,,,
??? ???(谦逊很难),Leessang,Unplugged,,,,,,,,,,,,
??? ????(疯了般的想你),金泰妍,The King 2 Hearts OST Part.1,,,,,,,,,,,,
????? (Feat. MC??),Defconn,明星说唱较量1,,,,,,,,,,,,
? ?? ??,Ulala Session,ULALA SENSATION Part 2,,,,,,,,,,,,
???(feat. ?? Of ??),白智英,声音,,,,,,,,,,,,
Twinkle,少女时代 泰蒂徐,Twinkle,,,,,,,,,,,,
??? ???,仁医(韩剧),仁医 OST Part.2,,,,,,,,,,,,
?????(feat. MC?? 奥林匹克大路(feat.刘在锡)),Defconn,明星说唱较量,,,,,,,,,,,,
春风(???),Busker Busker,Busker Busker 1辑,,,,,,,,,,,,
???(时间),李英贤(of Big mama),1辑 Plus+,,,,,,,,,,,,
Someone else(With.佳仁(BEG)),朴振英,Someone else,,,,,,,,,,,,
初恋(???),Busker Busker,Busker Busker 1辑,,,,,,,,,,,,
?? ??? [Instrumental],屋塔房王世子,??? ??? (SBS ??????) Part.1,,,,,,,,,,,,
"???? ?? ????(???. ??, ?? of ????, ??? of ??)",Leessang,Unplugged,,,,,,,,,,,,
??? ?????(一点一点渐渐远去),李英贤(of Big mama),1辑 Plus+,,,,,,,,,,,,
??? ??... ??? ???(Gary和Gill... 第三个故事),Leessang,Unplugged,,,,,,,,,,,,
? ??(Beats By Loptimist),Bae Chi Gi,Two Mari,,,,,,,,,,,,
??? ???(???. ??? of ?????),Leessang,Unplugged,,,,,,,,,,,,
??? ? ?????(爱情都是那样的吧),Yangpa,Together,,,,,,,,,,,,
Oh! My God,Girl&#39;s Day,Every Day II,,,,,,,,,,,,
??? ???(时间过后 (尹美莱)),尹美莱,Kpop Star Top4,,,,,,,,,,,,
电影一样(?? ??),Ivy (韩国),Interview,,,,,,,,,,,,
???(知道了),Yangpa,Together Mini Albun,,,,,,,,,,,,
讨厌爱情(??? ????),金俊秀,Tarantallegra,,,,,,,,,,,,
LOVE DAY(PANDA Ver.),梁耀燮,&#39;A Cube&#39; For Season # Green,,,,,,,,,,,,
???(染),孙胜研,The Voice of Korea Part.2,,,,,,,,,,,,
?? ? ??(Inst.),拥抱太阳的月亮 OST,拥抱太阳的月亮 OST Part 6,,,,,,,,,,,,
理想型(???),Busker Busker,Busker Busker 1辑,,,,,,,,,,,,
?? ???(在你背后),李海丽(Davichi),不朽的名曲2 – 唱响传说的歌曲 -朴振英2篇,,,,,,,,,,,,
孤单增幅装置(??????? (??? ?? ?? ??)),Busker Busker,Busker Busker 1辑,,,,,,,,,,,,
?? ???(Tease Me),徐仁国,Perfect Fit,,,,,,,,,,,,
Tarantallegra((Feat. Flowsik of Aziatix)),金俊秀,Tarantallegra,,,,,,,,,,,,
BLUE,BigBang,ALIVE,,,,,,,,,,,,
Venus,神话,THE RETURN,,,,,,,,,,,,
Hey You,C.N.Blue,EAR FUN,,,,,,,,,,,,
ULALA(???),Ulala Session,Ulala Sensation Part 1,,,,,,,,,,,,
????,白青刚,无法忘记,,,,,,,,,,,,
Baby Steps(少女时代),少女时代 泰蒂徐,Twinkle,,,,,,,,,,,,
香水(??),Busker Busker,Busker Busker 1辑,,,,,,,,,,,,
等电话啊(?? ??),Busker Busker,Busker Busker 1辑,,,,,,,,,,,,
??? ???(feat. ???),ELECTROBOYZ,Electrify,,,,,,,,,,,,
Living In the Moment,Jason Mraz,Love is a Four Letter Word,,,,,,,,,,,,
???(忘了吗),玻璃箱子,玻璃般的ish.1(Remake Album),,,,,,,,,,,,
??? ??? ???(等待并准备着),勇敢的家伙们,勇敢的家伙们,,,,,,,,,,,,
Don Spike - ??????(With ???),金延宇,Don Spike Presents Vol. 3,,,,,,,,,,,,
???(忘了吗),李承哲,诸神的晚宴 Part.1,,,,,,,,,,,,
在小巷入口(??? ????),Busker Busker,Busker Busker 1辑,,,,,,,,,,,,
?? ? ???,李在勋,Sad Morning,,,,,,,,,,,,
???(阿谀奉承 (沈守峰)),S.I.D-Sound,??? ???,,,,,,,,,,,,
??? ???(时光倒流),拥抱太阳的月亮 OST,拥抱太阳的月亮 OST Part2,,,,,,,,,,,,
"?? ????(I&#39;m Still Loving You,依然爱你)",C.N.Blue,EAR FUN,,,,,,,,,,,,
??? ???,孙佳仁,作曲家 尹日相 21周年纪念专辑 I&#39;m 21 Part. 4,,,,,,,,,,,,
小巷(???),Busker Busker,Busker Busker 1辑,,,,,,,,,,,,
???? (Love Dust)(爱情尘埃),BigBang,ALIVE,,,,,,,,,,,,
会想起(?????),Davichi,LOVE CALL with ???,,,,,,,,,,,,
?? ???(I Need You&amp;#124;我需要你),K.will,?? ???,,,,,,,,,,,,
?? ???(过了很久),白智英,??? ??? (SBS ??????) Part.1,,,,,,,,,,,,
?? ? ??(唯你一人),金秀贤,拥抱太阳的月亮 OST Part 6,,,,,,,,,,,,
??? ?? ???(如果你也和我一起),金贤重,结婚的策略 OST Part 1,,,,,,,,,,,,
Over The Rainbow,朴智敏,K-POP STAR Top 7,,,,,,,,,,,,
??? ?(6点半),Simon D.,6点半,,,,,,,,,,,,
????(无趣&amp;#124;Ain&#39;t No Fun),BigBang,ALIVE,,,,,,,,,,,,
Know Your Name(Feat. Dok2),朴宰范,New Breed (Red Edition),,,,,,,,,,,,
?? ?? (With ???),罗尹权,?? ??,,,,,,,,,,,,
?? ???(只想起你),张娜拉,只想着你,,,,,,,,,,,,
?? (?? SOLO)(翅膀 (大成solo)),姜大成,ALIVE,,,,,,,,,,,,
?? ? ???(就知道会这样),BEAST,I Knew It,,,,,,,,,,,,
? ?????(我会爱你&amp;#124;电影《比起爱情2》OST),金孝琳,??? ?? 2 (????),,,,,,,,,,,,
????(不是),李基灿,拥抱太阳的月亮 OST Part5,,,,,,,,,,,,
?? ???(为了生存),吧嗒吧嗒,吧嗒吧嗒,,,,,,,,,,,,
?? ?????(我们不是相爱过吗),Davichi,?? ?????,,,,,,,,,,,,
????(要疯了),Teen Top,It’s,,,,,,,,,,,,
????? (Russian Roulette)(Russian Roulette),SPICA,Russian Roulette,,,,,,,,,,,,
???(泪之路),辉星,韩国M-net单曲榜19,,,,,,,,,,,,
?? ?????(&amp; Davichi),素妍,韩国M-net单曲榜18,,,,,,,,,,,,
?? ??(讨厌自己),K.will,?? ??,,,,,,,,,,,,
Livin My Love,LMFAO,韩国M-net单曲榜19,,,,,,,,,,,,
??? ?? (???)(千年之爱 (朴完奎)),李英贤(of Big mama),我是歌手15-2,,,,,,,,,,,,
?? ???(不是这样的),John Park,Knock,,,,,,,,,,,,
Just The Two Of Us,杨东根,韩国M-net单曲榜20,,,,,,,,,,,,
INTRO (ALIVE),BigBang,ALIVE,,,,,,,,,,,,
???,崔郑仁,一年中只有开放的两个男人 Part 1,,,,,,,,,,,,
"??? ??(月光洒落,Moon is Setting)",???,韩国M-net单曲榜19,,,,,,,,,,,,
? ??? ???(我想吻你),郑烨,The Romantic OST PART2,,,,,,,,,,,,
?? ???(feat. ??? Of ????),淑熙,?? ???,,,,,,,,,,,,
??? ? ??? ??(feat. ??),JW,他的谎言般的爱情,,,,,,,,,,,,
? ??? ????(每当响起那首歌),许阁,Whenever You Play That Song,,,,,,,,,,,,
??? ???(如果为爱而疯),吴允慧,如果为爱疯狂,,,,,,,,,,,,
? ?? ?? ??(没有你，活着也),龙俊亨（Beast）,? ?? ?? ??,,,,,,,,,,,,
? ? ??? ???(高个子老光棍的故事),无限挑战,无限挑战-咱也是歌手,,,,,,,,,,,,
??? ??(漂亮是全部吗),Fat Cat,??? ??,,,,,,,,,,,,
?? ??? ?? ???,张在仁,?? ??? ?? ???,,,,,,,,,,,,
??(feat. ???),Mario（韩国）,文字(feat.白智英),,,,,,,,,,,,
MY MY,A Pink,Snow Pink,,,,,,,,,,,,
? ?? ???(Feat. ??? JK),Brian（朱珉奎）,ReBorn Part 1,,,,,,,,,,,,
??(为什么),暴力罗曼史,暴力罗曼史 OST Part 2,,,,,,,,,,,,
Ma Boy 2(Feat. ??),ELECTROBOYZ,Rebirth,,,,,,,,,,,,
? ???,Brain,Brain OST Part.5,,,,,,,,,,,,
????(因为难过 (喝杯酒 PART.2)),Zia,????,,,,,,,,,,,,
????(我不知道),SpinEL,不知道,,,,,,,,,,,,
? ?? ? ??(那个男人 那个女人),4MEN,那男人 那女人,,,,,,,,,,,,
??,Leessang,ORICON 2011年12月度,,,,,,,,,,,,
? ???(再靠近些),Brain,Brain OST Part.5,,,,,,,,,,,,
"?? ? ? ??(再说一次说过的话,Repeat The Same Words)",高耀太,Repeat The Same Words,,,,,,,,,,,,
?? ??,Ulala Session,Superstar K3 Top11 Part 5,,,,,,,,,,,,
?? ?? ???(feat. ??),无限挑战,无限挑战-咱也是歌手,,,,,,,,,,,,
????????(就知道会这样),BEAST,I Knew It,,,,,,,,,,,,
?? ?? ? ??(除了想死的话),许阁,除了想死的话,,,,,,,,,,,,
???? ???(feat. ??),无限挑战,无限挑战-咱也是歌手,,,,,,,,,,,,
The Boys,少女时代,THE BOYS MAXI SINGLE,,,,,,,,,,,,
Funny Hunny(????Inst.),橙子焦糖,??? All Star,,,,,,,,,,,,
?(星),朴宰范,New Breed Part.1,,,,,,,,,,,,
??(小丑),无限挑战,无限挑战-咱也是歌手,,,,,,,,,,,,
"??? ??(feat. ??, ??)",无限挑战,无限挑战-咱也是歌手,,,,,,,,,,,,
I Won&#39;t Give Up,Jason Mraz,I Won&#39;t Give Up (Single),,,,,,,,,,,,
? ???(Feat. ??=),Esther,? ???,,,,,,,,,,,,
???(一个人),千日的约定,千日的约定,,,,,,,,,,,,
"??? Move(love is move,爱情是MOVE)",Secret,Moving In Secret,,,,,,,,,,,,
????(feat. ??? &amp; ??? 13?),无限挑战,无限挑战-咱也是歌手,,,,,,,,,,,,
Livin` My Love,LMFAO,test samcao,,,,,,,,,,,,
"??? ??(feat. ???? ??, ???)",无限挑战,无限挑战-咱也是歌手,,,,,,,,,,,,
???(只有你),With Coffee Project OST,With Coffee Project Part.2,,,,,,,,,,,,
Party Rock Anthem,LMFAO,Billboard 2012 Year-End Hot 100,,,,,,,,,,,,
"Oppa, Oppa(?? ??)",银赫&amp;东海,"Oppa, Oppa",,,,,,,,,,,,
????(告别爱情),李英贤(of Big mama),告别爱情,,,,,,,,,,,,
?????(首尔人们),Busker Busker,People in Seoul,,,,,,,,,,,,
????(是朋友啊),李胜基,Tonight,,,,,,,,,,,,
??? ???(太多眼泪&amp;#124;A Lot of Tears),裴秀智,?? ? (MBC ?????) Part.2,,,,,,,,,,,,
?? (???)(苦海 (林在范)),朴完奎,我是歌手比赛 13-2,,,,,,,,,,,,
????,Busker Busker,Superstar K3 TOP11 PART.1,,,,,,,,,,,,
??? ???(feat. Simon D),Young Jun,??? ???,,,,,,,,,,,,
"????? ????(不要说再见,Don’t Say Goodbye)",Davichi,Love Delight,,,,,,,,,,,,
????,Busker Busker,Superstar K3 Top11 Part 5,,,,,,,,,,,,
???,张在仁,???,,,,,,,,,,,,
"Get It In (Korean Ver.)(Feat. Tiger JK, ??)",尹美莱,Get It In (The Creators Project),,,,,,,,,,,,
Hello(Piano Ver.),许阁,Like 1st Mini Album &#39;First Story&#39;,,,,,,,,,,,,
????(Rock ver),李胜基,Tonight,,,,,,,,,,,,
????,李英贤(of Big mama),告别爱情,,,,,,,,,,,,
Hello,许阁,Like 1st Mini Album &#39;First Story&#39;,,,,,,,,,,,,
Replay,金东律,kimdongrYULE,,,,,,,,,,,,
??.. ? ?(爱情.. 那家伙),任宰范,韩国M-net单曲榜18,,,,,,,,,,,,
????...??,金延宇,Mr.Big,,,,,,,,,,,,
Get It In(English Ver),尹美莱,Get It In (The Creators Project),,,,,,,,,,,,
Swing Baby,Ulala Session,Superstar K3 Top11 Part 6,,,,,,,,,,,,
? ??? ????,许阁,Whenever You Play That Song,,,,,,,,,,,,
"?? ?? ? ??(Drama ver.,Narr. ???))",许阁,除了想死的话,,,,,,,,,,,,
??? ??? [Instrumental],裴秀智,?? ? (MBC ?????) Part.2,,,,,,,,,,,,
?????,Busker Busker,People in Seoul,,,,,,,,,,,,
The Boys (English ver.),少女时代,The Boys,,,,,,,,,,,,
??? Move,Secret,Moving In Secret,,,,,,,,,,,,
?? ??,Ulala Session,With You,,,,,,,,,,,,
????? ???? (Instrumental),Davichi,Love Delight,,,,,,,,,,,,
?? ???,Busker Busker,Superstar K3 Top11 Part 6,,,,,,,,,,,,
???(中转站),Super Star K,韩国M-net单曲榜18,,,,,,,,,,,,
Tomorrow,TABLO,"1? ??, Part 2",,,,,,,,,,,,
???(一个人),Davichi,笑吧，妈妈 OST Part.8,,,,,,,,,,,,
"?? ??(和你一起,With You)",Ulala Session,With You,,,,,,,,,,,,
I Believe,Busker Busker,Superstar K3 Top 11 Part 7,,,,,,,,,,,,
?? ??,Ulala Session,Superstar K3 TOP11 PART.1,,,,,,,,,,,,
"??? ???(上海之恋,Shanghai Romance)",橙子焦糖,Shanghai Romance,,,,,,,,,,,,
"??(美人,Beautiful Woman)",Super Star K,韩国M-net单曲榜18,,,,,,,,,,,,
??? ??(这里很痛),白智英,千日的约定OST Part.1,,,,,,,,,,,,
Open Arms(Journey),Ulala Session,Superstar K3 Top 11 Part 2,,,,,,,,,,,,
??? ??? ??,Super Star K,韩国M-net单曲榜18,,,,,,,,,,,,
?? ??,李承哲,韩国M-net单曲榜18,,,,,,,,,,,,
??? ??? ???? ?(feat. Friends),金东律,kimdongrYULE,,,,,,,,,,,,
???(可笑),徐仁英,Brand New Elly,,,,,,,,,,,,
???(坏),TABLO,"1? ??, Part 1",,,,,,,,,,,,
????????,金东律,kimdongrYULE,,,,,,,,,,,,
Girl Friend,朴宰范,Girl Friend,,,,,,,,,,,,
??? ???(???),V.A.,我是歌手 澳洲专场,,,,,,,,,,,,
?? ???(爱情啊爱情),Davichi,Love Delight,,,,,,,,,,,,
??? ??? ?? (Day By Day)(Love Rides On a Melody),少女时代,The 1st Asia Tour Into The New World Album,,,,,,,,,,,,
??? ???(我的爱在我身边),金昌勋,Letter To ???,,,,,,,,,,,,
??? ??? ??(偶然相遇的她),M4,偶尔遇见你,,,,,,,,,,,,
Airbag,TABLO,"1? ??, Part 1",,,,,,,,,,,,
"??? ??(他们来了,The Guys Are Coming)",辉星,The Guys Are Coming,,,,,,,,,,,,
??? ?? ??(????),金京浩,The Guys Are Coming,,,,,,,,,,,,
3? ??(大约3年),4MEN,那男人 那女人,,,,,,,,,,,,
??(Cheerz),Simon D.,Simon Dominic Presents &#39;SNL LEAGUE BEGINS&#39;,,,,,,,,,,,,
"? ?? ? ??(feat. ?????, ??)",李胜基,Tonight,,,,,,,,,,,,
So Cool(??),SISTAR,So Cool,,,,,,,,,,,,
Poker Face(Lady GaGa),Super Star K,Superstar K3 Top 11 Part 2,,,,,,,,,,,,
Hot Place(Feat. Brave sound),SISTAR,Hot Place,,,,,,,,,,,,
?? ??? (???)(我既如此),Zia,Avancer,,,,,,,,,,,,
??? ?(感谢的呼吸),TABLO,"1? ??, Part 2",,,,,,,,,,,,
? ?? ? ??? ??(那个男人和那个女人的事情),UEE,韩国M-net单曲榜6,,,,,,,,,,,,
????,Super Star K,韩国M-net单曲榜18,,,,,,,,,,,,
??? ???(上海之恋),橙子焦糖,韩国M-net单曲榜18,,,,,,,,,,,,
??? ???(不要走 不要走),????? ?? ?,Superstar K3 TOP11 PART.1,,,,,,,,,,,,
?? ??(坏男人),Super Star K,韩国M-net单曲榜18,,,,,,,,,,,,
STEP (Instrumental),KARA,KARA 3rd Album STEP,,,,,,,,,,,,
???? ???(相爱的人啊),李海丽(Davichi),波塞冬OST Part 3,,,,,,,,,,,,
?(家),TABLO,"1? ??, Part 1",,,,,,,,,,,,
"????(Telepathy,心灵感应)",少女时代,The Boys,,,,,,,,,,,,
???? ???,Zia,Avancer,,,,,,,,,,,,
"??(How great is your love,春日)",少女时代,The Boys,,,,,,,,,,,,
? ???(我的爱是),Lisa（韩国）,要帅气的活着OST Part.3,,,,,,,,,,,,
Poker Face,Lady GaGa,Poker Face - EP,,,,,,,,,,,,
Desperado(Eagles),Super Star K,Superstar K3 Top 11 Part 2,,,,,,,,,,,,
Say Yes(live版),少女时代,GIRLS&#39; GENERATION ~Girls&amp;Peace~ Japan 2nd ,,,,,,,,,,,,
???? ?? ??,金建模,韩国M-net单曲榜18,,,,,,,,,,,,
?? ???(对我来说因为是你&amp;#124;电视剧《荣光的在仁》OST),金孝琳,??? ?? (KBS ?????) Part.1,,,,,,,,,,,,
Livin`La Vida Loca(Ricky Martin),Super Star K,Superstar K3 Top 11 Part 2,,,,,,,,,,,,
???(流泪),郑烨,???,,,,,,,,,,,,
??(???),V.A.,The Guys Are Coming,,,,,,,,,,,,
? ??,成诗京,第一次,,,,,,,,,,,,
???? ??(???? &amp; ??? ver.I),CS Numbers,???? ??,,,,,,,,,,,,
?? ? ????(duet with ???),成诗京,第一次,,,,,,,,,,,,
我这家伙的答案是你(?? ?? ?? ??，Feat. ??),Leessang,AsuRa BalBalTa,,,,,,,,,,,,
????,李正,公主的男人 OST Part.3,,,,,,,,,,,,
???(爱的方法),SG Wannabe,爱的方式,,,,,,,,,,,,
?? ???(想你),许阁,Like 1st Mini Album &#39;First Story&#39;,,,,,,,,,,,,
???? ??(???),V.A.,The Guys Are Coming,,,,,,,,,,,,
回想(??，Feat. ???),Leessang,AsuRa BalBalTa,,,,,,,,,,,,
In Heaven(Narr. ???),JYJ,In heaven,,,,,,,,,,,,
Get Out,JYJ,In heaven,,,,,,,,,,,,
今天也爱你(??? ???),白智英,公主的男人 OST Part.1,,,,,,,,,,,,
Stay Cool,Simon D.,Stay Cool (Feat. Zion.T),,,,,,,,,,,,
Demon,朴宰范,DEMON,,,,,,,,,,,,
?? ??,???,Superstar K3 TOP11 PART.1,,,,,,,,,,,,
?? ???(不要再找我),Davichi,Love Delight,,,,,,,,,,,,
Hotshot_urbanXchange,紫金之巅,紫金之巅(TV Soundtrack),,,,,,,,,,,,
???? ???(With ???),Zia,盼着你,,,,,,,,,,,,
??(不行),梁耀燮,波塞冬 OST part.1,,,,,,,,,,,,
? ?? ???(哦 我的女神),成诗京,第一次,,,,,,,,,,,,
???,Bobby Kim,我是歌手比赛 9-1,,,,,,,,,,,,
?? ???(我既如此),Zia,韩国M-net单曲榜18,,,,,,,,,,,,
??? ??(全部人生),许阁,Like 1st Mini Album &#39;First Story&#39;,,,,,,,,,,,,
??(痛症),任宰范,Pain OST,,,,,,,,,,,,
??? ??(Main ThemeⅡ)(无法关闭),影视原声,美人图-OST,,,,,,,,,,,,
"??? ???(坠入爱河,Fall in love)",金泰宇,武士白东秀 Part.6,,,,,,,,,,,,
????,紫雨林,我是歌手比赛 9-1,,,,,,,,,,,,
Love Tonight,4MEN,The YWHO Voice,,,,,,,,,,,,
Look At Me,Baek Chong Kang &amp; Lee Dae Kwon,Passion Of The Great Birth - RED,,,,,,,,,,,,
??? ??? (Duet with ??),许阁,Like 1st Mini Album &#39;First Story&#39;,,,,,,,,,,,,
? ???? ?? ???(Feat. ??),Leessang,AsuRa BalBalTa,,,,,,,,,,,,
?? ????(不要洒香水),Teen Top,Roman,,,,,,,,,,,,
IDOL,紫雨林,8辑 阴谋论,,,,,,,,,,,,
???? ???? ?? Part.2(with.???? ??),Defconn,The Rage Theater,,,,,,,,,,,,
???(动辄),Becki,Hello,,,,,,,,,,,,
Pray(Feat. Molly. D &amp; ??),Young Jun,Sizzle Season 1 Sunny Side Up,,,,,,,,,,,,
???(Figaro),NINE MUSES,Figaro,,,,,,,,,,,,
? ??(长情),淑熙,韩国M-net单曲榜18,,,,,,,,,,,,
???? ??,M.Street,松开领带,,,,,,,,,,,,
??? ?? ??,张基河和脸们,韩国M-net单曲榜17,,,,,,,,,,,,
???(Syndrome),Chocolat,韩国M-net单曲榜18,,,,,,,,,,,,
? ?? ??(Miss you again&amp;#124;还是很想你),N.S允智,Miss you again,,,,,,,,,,,,
??? ?? ? ??(不能斩断的爱情),Soulstar,韩国M-net单曲榜18,,,,,,,,,,,,
? ??(Feat. ?? of ?????),李宝蓝,赵英秀 All Star - 李宝蓝,,,,,,,,,,,,
???? ??(??),李胜烈,3辑 Why We Fail,,,,,,,,,,,,
"???(ROCKET GIRL,Feat. ERIC)",Stellar,Rocket Girl,,,,,,,,,,,,
?? ???(Ending Credit),Nemesis,The Piano,,,,,,,,,,,,
???? ????(我爱你 我爱你),Rumble Fish,我爱你 我爱你,,,,,,,,,,,,
BOMB! BOMB! BOMB!,???,韩国M-net单曲榜18,,,,,,,,,,,,
???,????,韩国M-net单曲榜18,,,,,,,,,,,,
???? ?,Ukulele Picnic,Ukulele Picnic,,,,,,,,,,,,
? ?? ??? ????..(这件事该如何是好),Leeds,我希望我们也能做到这一点,,,,,,,,,,,,
??? ???,Hachi,花都开好了,,,,,,,,,,,,
??? ??(笑着再见),浪漫小镇,浪漫小镇 OST,,,,,,,,,,,,
"?, ??, ??? ?",文明真,星星，太阳，你,,,,,,,,,,,,
我这家伙的答案是你(?? ?? ?? ?? Prologue),Leessang,AsuRa BalBalTa,,,,,,,,,,,,
?? ?? ??,焕熙,Hwanhee,,,,,,,,,,,,
I Remember(With. ??? Of Beast),方容国,I Remember,,,,,,,,,,,,
Friday(remix版),金智秀,Friday,,,,,,,,,,,,
Show Me Love,Linus&#39; Blanket,韩国M-net单曲榜18,,,,,,,,,,,,
Hello My Ex,Paul Baek,韩国M-net单曲榜18,,,,,,,,,,,,
??? ?? ???(直到心碎为止),Voice One,直到我的心里,,,,,,,,,,,,
????(Feat. ???),The Name,勉强活着,,,,,,,,,,,,
Bye Bye Bye(??? ?? ??),THE MOONSHINERS,2辑 Blue Night&#39;s BEAT!,,,,,,,,,,,,
??(Darling),???,韩国M-net单曲榜18,,,,,,,,,,,,
"Serenade(Feat. ?? of ???? ??, ????)",Leessang,AsuRa BalBalTa,,,,,,,,,,,,
????(釜山女人),Rain,釜山女人,,,,,,,,,,,,
"一直飞到死的鸟(?? ??? ??? ?? ?,To. Bizzy,Feat. ???, Bizzy",Leessang,AsuRa BalBalTa,,,,,,,,,,,,
"Am I(Feat. Bizzy, ???)",Leessang,AsuRa BalBalTa,,,,,,,,,,,,
"Mermaid(????,R&amp;B Ver.)",朴正炫,DIVA PROJECT,,,,,,,,,,,,
毒气(??),Leessang,AsuRa BalBalTa,,,,,,,,,,,,
爸爸(???),徐英恩,Sunny Side of My Heart,,,,,,,,,,,,
?? ??(Feat. PoBi),Leessang,AsuRa BalBalTa,,,,,,,,,,,,
????(Feat. ????),Leessang,AsuRa BalBalTa,,,,,,,,,,,,
Heaven ? ??? ??,Navizam,Song is for us!,,,,,,,,,,,,
You Are So Beautiful,金俊秀,女人的香气 OST,,,,,,,,,,,,
AsuRa BalBalTa,Leessang,AsuRa BalBalTa,,,,,,,,,,,,
"Grand Final(feat. ??, MC ??)",Leessang,Grand Final,,,,,,,,,,,,
?? ?? ???(Vision Of Love),4MEN,(Vision Of Love),,,,,,,,,,,,
