歌曲id,歌曲名,歌手名,,,,,,,
395049 ,Breathless,Shayne Ward,,,,,,,
10396952 ,Tonight I Wanna Cry,Keith Urban,,,,,,,
13668084 ,我要去西藏,乌兰图雅,,,,,,,
13931147 ,酒歌,乌兰图雅,,,,,,,
514701 ,问情,蔡幸娟,,,,,,,
107170832 ,解脱,吴莫愁,,,,,,,
10288624 ,亲吻祖国,王丽达,,,,,,,
87601071 ,沙滩,苏梦玫,,,,,,,
3464148 ,Return To Innocence,Enigma,,,,,,,
695226 ,千百年后谁又记得谁,韩磊,,,,,,,
10420352 ,亲密爱人,王若琳,,,,,,,
18657023 ,千本樱,初音未来,,,,,,,
976984 ,彩虹,羽泉,,,,,,,
978685 ,嫂子颂,李娜,,,,,,,
296767 ,妥协,蔡依林,,,,,,,
290804 ,再见 我的爱人,邓丽君,,,,,,,
7906760 ,Lose Yourself,Eminem,,,,,,,
14915463 ,你是我的唯一,"郑源,陶钰玉",,,,,,,
8688332 ,"Take Me Home, Country Roads",John Denver,,,,,,,
115100960 ,我的兄弟,汤潮,,,,,,,
7280534 ,Let's Start From Here,王若琳,,,,,,,
1493412 ,如果爱,张学友,,,,,,,
2108047 ,映山红,黄英,,,,,,,
18873590 ,春江花月夜,纯音乐,,,,,,,
884979 ,恋爱达人,"罗志祥,徐熙娣",,,,,,,
260933 ,老地方,任贤齐,,,,,,,
1308432 ,同手同脚,温岚,,,,,,,
100902552 ,梦中的妈妈,云飞,,,,,,,
1410617 ,霸王别姬,屠洪刚,,,,,,,
2107059 ,北京欢迎你,群星,,,,,,,
17621150 ,运动员进行曲,中国人民解放军军乐团,,,,,,,
34182431 ,净土,孙楠,,,,,,,
7335501 ,千言万语,邓丽君,,,,,,,
85789335 ,相亲相爱的一家人,"励志歌曲,星",,,,,,,
1135880 ,九妹,黄鹤翔,,,,,,,
87862162 ,如果真的不再爱我,祝兰兰,,,,,,,
17464447 ,小小新娘花,孙露,,,,,,,
119426513 ,你的爱太贵,张晓琥,,,,,,,
1698930 ,梅花三弄,姜育恒,,,,,,,
2006215372 ,最长的电影_周杰伦,NULL,,,,,,,
621757 ,明明白白我的心,"成龙,陈淑桦",,,,,,,
1291368 ,化蝶,龚玥,,,,,,,
659660 ,音乐瞬间,舒伯特,,,,,,,
117201064 ,Stay With Me,Sam Smith,,,,,,,
1291418 ,梦里水乡,龚玥,,,,,,,
85014272 ,卓玛,容中尔甲,,,,,,,
220929 ,美丽女人,刘嘉亮,,,,,,,
122823665 ,Animals,Maroon 5,,,,,,,
273474 ,那么爱你为什么,"黄品源,莫文蔚",,,,,,,
84703722 ,轮回之境,CRITTY,,,,,,,
116576700 ,当年情,王若琳,,,,,,,
24107252 ,啦啦啦德玛西亚,音频怪物,,,,,,,
121235359 ,雪域情歌,阿斯根,,,,,,,
760829 ,街角的祝福,戴佩妮,,,,,,,
496792 ,你究竟有几个好妹妹,孟庭苇,,,,,,,
337960 ,想亲亲想在心眼眼上,阿宝,,,,,,,
1125827 ,Bad Boy,张惠妹,,,,,,,
8199438 ,The Promise,Secret Garden,,,,,,,
18186353 ,风起天阑,河图,,,,,,,
959079 ,记事本,周传雄,,,,,,,
88328174 ,拥抱的理由,尹熙水,,,,,,,
1376060 ,Buttons,The Pussycat Dolls,,,,,,,
763788 ,不管有多苦,那英,,,,,,,
12323682 ,别碰我的人,陈小春,,,,,,,
15235540 ,Demons,Imagine Dragons,,,,,,,
716446 ,用情,张信哲,,,,,,,
106181189 ,挚爱,林志颖,,,,,,,
8024806 ,Footprints In The Sand,Leona Lewis,,,,,,,
7163361 ,Till The World Ends,Britney Spears,,,,,,,
558622 ,爱上你,S.H.E,,,,,,,
99920562 ,玩笑,刘瑞琦,,,,,,,
31150421 ,妙手空空,"成龙,周华健,张震岳",,,,,,,
1756009 ,土耳其进行曲,胎教音乐,,,,,,,
0 ,夜空中最亮的星,,,,,,,,
7308621 ,顺其自然,黄小琥,,,,,,,
27857119 ,我爱你中国,梁博,,,,,,,
1071804 ,站在高岗上,张惠妹,,,,,,,
14456587 ,华胥引,河图,,,,,,,
2129672 ,我的中国心,张明敏,,,,,,,
2113203 ,屋顶,"温岚,周杰伦",,,,,,,
7294251 ,International Love,"Pitbull,Chris Brown",,,,,,,
10493678 ,鲁冰花,小蓓蕾组合,,,,,,,
242275 ,爱上张无忌,毛阿敏,,,,,,,
1001922 ,蓝色理想,老狼,,,,,,,
54556088 ,Blurred Lines,"Robin Thicke,Pharrell,T.I.",,,,,,,
1195968 ,太早,刘允乐,,,,,,,
1092364 ,かざぐるま,一青窈,,,,,,,
236348 ,南屏晚钟,费玉清,,,,,,,
118625383 ,姑苏台,张煜枫,,,,,,,
480695 ,征服,那英,,,,,,,
2860350 ,Sexy Bitch,"David Guetta,Akon",,,,,,,
25222870 ,爱疯舞,崔子格,,,,,,,
2103910 ,求佛,誓言,,,,,,,
18280932 ,孤独啊,CNBLUE,,,,,,,
464367 ,Liekkas,Sofia Jannok,,,,,,,
12519722 ,伤心的站台,安东阳,,,,,,,
84937336 ,父亲,阎维文,,,,,,,
23337110 ,拥抱着你的滋味,Free Party,,,,,,,
123484069 ,呜咽 (??),郑秀晶,,,,,,,
1139323 ,无悔这一生,Beyond,,,,,,,
1114940 ,分开不一定分手,山野,,,,,,,
18657741 ,下雨时你会想起谁,石进,,,,,,,
90982395 ,伤心的人别听慢歌,五月天,,,,,,,
14732696 ,采莲,姚贝娜,,,,,,,
84938495 ,女驸马,经典老歌,,,,,,,
608572 ,单恋一枝花,张宇,,,,,,,
103950609 ,流浪者之歌,陈绮贞,,,,,,,
1051979 ,你,屠洪刚,,,,,,,
1442515 ,中国功夫,屠洪刚,,,,,,,
43821750 ,看透爱情看透你,"云菲菲,冷漠",,,,,,,
85476079 ,烟花易冷 - 伽蓝雨 钢琴版 gaius,周杰伦,,,,,,,
7170129 ,Everything At Once,Lenka,,,,,,,
1339272 ,如果我变成回忆,Tank,,,,,,,
107908402 ,快乐送,"吴莫愁,庾澄庆,艾菲,黄晓明",,,,,,,
13667845 ,草原之恋,乌兰托娅,,,,,,,
1204469 ,死性不改,"Twins,boy'z",,,,,,,
1479072 ,老鼠爱大米,杨臣刚,,,,,,,
64399088 ,离开地球表面,五月天,,,,,,,
120045968 ,Boom Clap,Charli XCX,,,,,,,
7316947 ,花火,梁咏琪,,,,,,,
86700473 ,最初的信仰,沙宝亮,,,,,,,
393146 ,追风少年,吴奇隆,,,,,,,
86778198 ,灯塔,丁丁,,,,,,,
746774 ,我是愤怒,Beyond,,,,,,,
14950802 ,今天,曲婉婷,,,,,,,
116890060 ,你不是真正的快乐,G.E.M.邓紫棋,,,,,,,
108767767 ,像星 (???),K.Will,,,,,,,
303209 ,读你,蔡琴,,,,,,,
9191175 ,你说爱我又不爱我,金生水,,,,,,,
18096315 ,Dreams Will Never Die,Isgaard,,,,,,,
328980 ,桃花朵朵开,阿牛,,,,,,,
314742 ,李香兰,张学友,,,,,,,
35510683 ,我不配做你男朋友,张提,,,,,,,
2092132 ,大地飞歌,宋祖英,,,,,,,
7277825 ,散了吧,林志炫,,,,,,,
261245 ,让一切随风,钟镇涛,,,,,,,
13949885 ,可惜不是你,曹轩宾,,,,,,,
33949718 ,Try,P!nk,,,,,,,
2053331 ,冲动的惩罚,刀郎,,,,,,,
121257232 ,我懂了,金莎,,,,,,,
1735743 ,如果没有他你还爱我吗,六哲,,,,,,,
1620954 ,大约在冬季,齐秦,,,,,,,
1074097 ,月亮代表我的心,邓丽君,,,,,,,
242679 ,时光倒流,汪峰,,,,,,,
56183702 ,我要快乐,曾一鸣,,,,,,,
2092188 ,映山红,宋祖英,,,,,,,
104463413 ,出埃及记,Maksim,,,,,,,
107721100 ,死皮赖脸,阿悄,,,,,,,
477865 ,蓝色的蒙古高原,降央卓玛,,,,,,,
85696646 ,雨花石 - 魔喉石头 amp,"李玉刚,石头",,,,,,,
8852217 ,乱世巨星,陈小春,,,,,,,
1048457 ,祝我生日快乐,温岚,,,,,,,
832082 ,张三的歌,蔡琴,,,,,,,
5889620 ,草原之夜,降央卓玛,,,,,,,
309076 ,野花,田震,,,,,,,
407729 ,无情的雨无情的你,樊桐舟,,,,,,,
1257283 ,安静了,S.H.E,,,,,,,
18594375 ,万物生,萨顶顶,,,,,,,
93114710 ,我是你的谁,张含韵,,,,,,,
99500983 ,爱，燃烧(电视剧《千金归来》片尾曲),王铮亮,,,,,,,
27845167 ,Oh!,少女时代,,,,,,,
18216895 ,分手在那个秋天,DJ小可,,,,,,,
14498189 ,高原红,央金,,,,,,,
7317164 ,开不了口,周杰伦,,,,,,,
5962627 ,外滩十八号,"袁成杰,戚薇",,,,,,,
123270934 ,Only U,少女时代-太蒂徐,,,,,,,
10366368 ,最接近天堂的地方,张杰,,,,,,,
2572063 ,Knockin  On Heaven S Door,Avril Lavigne,,,,,,,
12323639 ,冰糖葫芦,冯晓泉,,,,,,,
1478235 ,If Only You,Danny Saucedo,,,,,,,
13759111 ,爱你一万年,刘德华,,,,,,,
3486118 ,"Baby, I M Not Sure If This Is Love",Club 8,,,,,,,
7304544 ,Nothing'S Gonna Change My Love For You,方大同,,,,,,,
1416695 ,我的心太乱,周传雄,,,,,,,
10494403 ,英文字母歌,小蓓蕾组合,,,,,,,
208674 ,爱因为在心中,王力宏,,,,,,,
14933422 ,咏春,七朵组合,,,,,,,
64555703 ,串烧舞曲club ,ashao,,,,,,,
121579668 ,我想结婚时,刘思涵,,,,,,,
13744283 ,情花,本兮,,,,,,,
258954 ,直来直往,孙燕姿,,,,,,,
36197385 ,原来我是巨蟹座,雷诺儿,,,,,,,
84987870 ,于谦 - 弄死你 巡演大连,郭德纲,,,,,,,
116952472 ,Mr.Chu,Apink,,,,,,,
223143 ,快乐至上,林志颖,,,,,,,
275919 ,下一次爱情来的时候,蔡健雅,,,,,,,
114751090 ,原来你从来没有爱过我,唐古,,,,,,,
31476785 ,元芳你怎么看DJ版,"冷漠,赵小兵",,,,,,,
24085722 ,Forever Love（声动亚洲）,茜拉,,,,,,,
307031 ,诀别诗,胡彦斌,,,,,,,
5960930 ,情深深雨蒙蒙,赵薇,,,,,,,
85013913 ,????,G-Dragon,,,,,,,
1618397 ,约定,周蕙,,,,,,,
13951747 ,Scarborough Fair,Sarah Brightman,,,,,,,
1136779 ,光辉岁月,Beyond,,,,,,,
121363970 ,自由的奔跑,蘑菇兄弟,,,,,,,
915927 ,我的祖国,韩红,,,,,,,
17749565 ,传奇（声动亚洲）,霍尊,,,,,,,
65602387 ,旅行,唐荭菲,,,,,,,
267271 ,亲亲我的宝贝,周华健,,,,,,,
2196670 ,Say It Right,Nelly Furtado,,,,,,,
13852302 ,送亲歌,乌兰图雅,,,,,,,
2464346 ,别怕我伤心,张信哲,,,,,,,
461995 ,Never Say Goodbye,Bon Jovi,,,,,,,
52084198 ,知心爱人,"付笛声,任静",,,,,,,
71267127 ,绝不呼救,金志文,,,,,,,
14883206 ,那些年我们一起追过的女孩,李行亮,,,,,,,
105982798 ,Alien,Britney Spears,,,,,,,
85800636 ,我们的爱,毅光年,,,,,,,
23479054 ,Girl On Fire,Alicia Keys,,,,,,,
104867290 ,一物降一物,门丽,,,,,,,
98588505 ,浴火凤凰,黑鸭子,,,,,,,
448574 ,Mockingbird,Eminem,,,,,,,
7148760 ,Everybody Hurts,Avril Lavigne,,,,,,,
84955809 ,三轮车 - 谢小宇,MC,,,,,,,
257431 ,布达拉,央金兰泽,,,,,,,
90986860 ,Do What U Want,"Lady Gaga,R. Kelly",,,,,,,
807331 ,爱要怎么说出口,赵传,,,,,,,
236362 ,妻子,谭晶,,,,,,,
122155477 ,下个转弯是你吗,杨丞琳,,,,,,,
2075697 ,迟来的爱,李茂山,,,,,,,
14730709 ,爱情这杯酒谁喝都得醉,"闫旭,丁酉酉",,,,,,,
606083 ,梦醒了,那英,,,,,,,
1992869 ,心愿,四个女生,,,,,,,
7281252 ,Can'T Take My Eyes Off You,王若琳,,,,,,,
83350973 ,一转身就是永远,许诺,,,,,,,
2006663 ,血染的风采,梅艳芳,,,,,,,
7904723 ,Complicated,Avril Lavigne,,,,,,,
14930826 ,长城,Beyond,,,,,,,
1603970 ,one for da money,overground,,,,,,,
7292182 ,Hey Baby (Drop It To The Floor),Pitbull,,,,,,,
13903525 ,下辈子做你的女人,龙梅子,,,,,,,
83655039 ,女骑士,徐良,,,,,,,
10288062 ,天涯,爱乐团,,,,,,,
2121740 ,风含情水含笑,杨钰莹,,,,,,,
2191235 ,Billie Jean,Michael Jackson,,,,,,,
113283506 ,我的中国梦,张明敏,,,,,,,
345828 ,不想离开,张栋梁,,,,,,,
1089038 ,沧海一声笑,黄霑,,,,,,,
339895 ,落花流水,陈奕迅,,,,,,,
1822571 ,花蝴蝶,蔡依林,,,,,,,
88336891 ,Let Me Go,"Avril Lavigne,Chad Kroeger",,,,,,,
5964860 ,要抱抱,王蓉,,,,,,,
1359699 ,傻傻男孩,吴欢,,,,,,,
34182617 ,中国味道,凤凰传奇,,,,,,,
23213279 ,等不到的爱,樊凡,,,,,,,
64563255 ,Bad Boy,丁克森,,,,,,,
88336157 ,我在贵州等你,张超（贵州）,,,,,,,
12351669 ,我很忙,A-Lin,,,,,,,
1175875 ,No Matter What,Boyzone,,,,,,,
116047610 ,好男儿,小沈阳,,,,,,,
1428126 ,把耳朵叫醒,金海心,,,,,,,
85800600 ,I Hate Myself For Loving You,刘雅婷,,,,,,,
2128421 ,再回到从前,张镐哲,,,,,,,
18295099 ,大悲咒,黑鸭子,,,,,,,
13987232 ,送别,古筝佛赞,,,,,,,
287834 ,星晴,周杰伦,,,,,,,
27852479 ,心在跳,金池,,,,,,,
1351474 ,Haru Haru,BigBang,,,,,,,
1474903 ,Another Way To Die,Alicia Keys,,,,,,,
10309755 ,情殇,信乐团,,,,,,,
1354253 ,谢谢你的温柔,"S.H.E,飞轮海",,,,,,,
1577593 ,一生中最爱,谭咏麟,,,,,,,
16302455 ,荷塘月色 街舞舞曲版,凤凰传奇,,,,,,,
1014731 ,忘了你忘了我,王杰,,,,,,,
114601527 ,如果不能好好爱 (心碎版),吴克羣,,,,,,,
1688719 ,Genie,少女时代,,,,,,,
1385123 ,Forbidden Love (日剧《二千年之恋》配乐),神思者,,,,,,,
14953065 ,半面妆,爱乐团,,,,,,,
281399 ,等你等到我心痛,张学友,,,,,,,
71832654 ,?? ?? (Who You?),G-Dragon,,,,,,,
87720308 ,序-赵忠祥,龙梅子,,,,,,,
20353722 ,月光水岸,Bandari,,,,,,,
87720554 ,情路弯弯,龙梅子,,,,,,,
87731757 ,Demons,Imagine Dragons,,,,,,,
1014798 ,暗涌,王菲,,,,,,,
64586570 ,我爱你,卢广仲,,,,,,,
107137681 ,我去年买了个表,王麟,,,,,,,
18870245 ,春天里,旭日阳刚,,,,,,,
10525997 ,拥抱,五月天,,,,,,,
224075 ,隐形人,孙燕姿,,,,,,,
95769309 ,??? ??,Trouble Maker,,,,,,,
18239441 ,你怎么说,韩宝仪,,,,,,,
84944491 ,文殊菩萨心咒,佛经,,,,,,,
1291504 ,走西口,龚玥,,,,,,,
5975621 ,相亲相爱,群星,,,,,,,
13854023 ,心经,佛涯组合,,,,,,,
55954512 ,北国之春,韩宝仪,,,,,,,
633475 ,花房姑娘,崔健,,,,,,,
64364607 ,圣诞结,陈奕迅,,,,,,,
1056889 ,笑脸,谢东,,,,,,,
296909 ,Don T Break My Heart,黑豹乐队,,,,,,,
2126761 ,离别的车站,赵薇,,,,,,,
218941 ,旅途,汪峰,,,,,,,
23528773 ,无言,"张赫宣,卓义峰",,,,,,,
5890414 ,春江花月夜,古筝,,,,,,,
1153656 ,长相依,卓依婷,,,,,,,
18592550 ,滴答,侃侃,,,,,,,
31871725 ,梦千年之恋,金莎,,,,,,,
411751 ,黑帐篷,降央卓玛,,,,,,,
2092175 ,长大后我就成了你,宋祖英,,,,,,,
14639658 ,鱼,陈绮贞,,,,,,,
296369 ,未来在手中,孙楠,,,,,,,
556971 ,最美的春天,李健,,,,,,,
7389236 ,Not Afraid,Eminem,,,,,,,
99011755 ,告诉自己忘了他,本兮,,,,,,,
857510 ,Exodus（出埃及记）,Maksim,,,,,,,
321797 ,月牙湾,飞儿乐团,,,,,,,
116780165 ,Alice in Wonderland,王若琳,,,,,,,
14418597 ,倾国倾城,降央卓玛,,,,,,,
123337690 ,"\x,",零点乐队,,,,,,,
19101218 ,渴死的鱼,DJ小可,,,,,,,
31898622 ,信天游,"阿宝,张冬玲",,,,,,,
963292 ,恋恋风尘,老狼,,,,,,,
106149696 ,勿忘你,高安,,,,,,,
86698240 ,从一片落叶开始,"苏打绿,Priscilla Ahn",,,,,,,
56114906 ,欢喜就好,陈雷,,,,,,,
1044213 ,但愿人长久,王菲,,,,,,,
29009724 ,征服,茜拉,,,,,,,
108765733 ,Roar,Katy Perry,,,,,,,
10503033 ,梦中人,"宝贝,罗百吉",,,,,,,
28059192 ,Electric Romeo,Immediate Music,,,,,,,
998561 ,浪花一朵朵,任贤齐,,,,,,,
93826900 ,Here's To Never Growing Up,Avril Lavigne,,,,,,,
247289 ,得意的笑,李丽芬,,,,,,,
10493933 ,友谊地久天长,小蓓蕾组合,,,,,,,
14418380 ,乌苏里船歌,降央卓玛,,,,,,,
286884 ,深情相拥,"张国荣,辛晓琪",,,,,,,
8216077 ,You'Re Beautiful,James Blunt,,,,,,,
18225215 ,二泉映月,阿炳,,,,,,,
69890989 ,好想再爱你,颜亚涛,,,,,,,
2016098191 ,王铮亮 - 时间都去哪了 - Mqms,NULL,,,,,,,
35585517 ,残酷的温柔,彭佳慧,,,,,,,
59825350 ,千年之恋,"呼斯楞,央吉玛",,,,,,,
1282118 ,Stay Beautiful,Taylor Swift,,,,,,,
2583891 ,Teenage Dream,Katy Perry,,,,,,,
105633287 ,爱最大（国语版）,"谢霆锋,欧豪",,,,,,,
33899098 ,七秒钟的记忆 (feat. 孙羽幽 ),徐良,,,,,,,
71266020 ,鸽子,宋冬野,,,,,,,
611585 ,般若波罗蜜多心经,齐豫,,,,,,,
593618 ,爱的路上只有我和你,任贤齐,,,,,,,
11271039 ,你在烦恼什么,苏打绿,,,,,,,
7302499 ,哭砂,黄莺莺,,,,,,,
7319778 ,矜持,王菲,,,,,,,
259544 ,明天你是否依然爱我,童安格,,,,,,,
85012108 ,漂洋过海来看你,周华健,,,,,,,
2057786 ,滚滚红尘,高胜美,,,,,,,
65602373 ,睫毛弯弯,蘑菇兄弟,,,,,,,
18885518 ,有没有一种思念永不疲惫,许强,,,,,,,
87731318 ,Royals,Lorde,,,,,,,
31334927 ,漂亮的姑娘你别怕DJ舞曲,李贵府,,,,,,,
311783 ,刀剑若梦,周华健,,,,,,,
932365 ,你怎么舍得我难过,黄品源,,,,,,,
84941263 ,绿岛小夜曲,邓丽君,,,,,,,
7319921 ,等你爱我,陈奕迅,,,,,,,
748830 ,爱你不是两三天,梁静茹,,,,,,,
3477445 ,A Place Nearby,Lene Marlin,,,,,,,
14879681 ,错位节拍,"单色凌,何艺纱",,,,,,,
33949588 ,最终信仰,尚雯婕,,,,,,,
114558816 ,闹花灯,正月十五,,,,,,,
913030 ,山茶花,邓丽君,,,,,,,
1317688 ,当年情,张国荣,,,,,,,
1175348 ,这一次我绝不放手,齐秦,,,,,,,
206204 ,夜机,陈慧娴,,,,,,,
1984503 ,出水莲,古筝,,,,,,,
1981834 ,转弯,吴奇隆,,,,,,,
108751419 ,光脚丫,阿牛,,,,,,,
23444571 ,给未来的自己,杨宗纬,,,,,,,
353091 ,天天看到你,阿杜,,,,,,,
1008046 ,双截棍,周杰伦,,,,,,,
20741595 ,飞向别人的床,网络歌手,,,,,,,
1251163 ,爱要怎么说出口,赵传,,,,,,,
484079 ,儿行千里,刘和刚,,,,,,,
512264 ,Love Me,Justin Bieber,,,,,,,
246197 ,难念的经,周华健,,,,,,,
5411837 ,忘记你太难（流行版）,阿里郎,,,,,,,
87731379 ,Team,Lorde,,,,,,,
226444 ,问,陈淑桦,,,,,,,
219693 ,我用自己的方式爱你,陈明真,,,,,,,
13776819 ,一生最爱的人,祁隆,,,,,,,
7384465 ,Never Grow Up,Taylor Swift,,,,,,,
90979735 ,贝多芬病毒,贝多芬,,,,,,,
13776684 ,妈妈,祁隆,,,,,,,
244689 ,我要抱着你,庞龙,,,,,,,
2050209 ,一块红布,崔健,,,,,,,
286736 ,寂寞的恋人啊,莫文蔚,,,,,,,
14496972 ,小宇,张震岳,,,,,,,
27851876 ,他不爱我,关喆,,,,,,,
356051 ,Shape Of My Heart,Sting,,,,,,,
13902484 ,盛夏的果实,莫文蔚,,,,,,,
2048528 ,钞票,迟志强,,,,,,,
1539802 ,离开的时候,A-Lin,,,,,,,
121235425 ,山谷里的回声,"邓超,羽泉",,,,,,,
116038958 ,Let It Go,Demi lovato,,,,,,,
235357 ,干杯朋友,田震,,,,,,,
84930061 ,愿得一人心,张雨生,,,,,,,
14389891 ,老师你好,阴三儿,,,,,,,
2084494 ,星光,S.H.E,,,,,,,
5957080 ,国际歌,唐朝乐队,,,,,,,
13989921 ,水舞,游学志,,,,,,,
12394638 ,天后,刘力扬,,,,,,,
1208550 ,May It Be,Enya,,,,,,,
105688071 ,城市之光,汪峰,,,,,,,
28295170 ,昨夜星辰,高胜美,,,,,,,
59438652 ,走进新时代,张也,,,,,,,
453245 ,Thank You,Dido,,,,,,,
107664841 ,扯罩罩,喵喵,,,,,,,
288088 ,遗憾,许美静,,,,,,,
275101 ,一千个轮回,易丹,,,,,,,
87767948 ,回来,"马达,田雨莫",,,,,,,
13987213 ,般若波罗密多心经,古筝佛赞,,,,,,,
236780 ,雨人,周华健,,,,,,,
9504923 ,许多年以后,赵鑫,,,,,,,
31898349 ,你身边的人曾经是我,"阿宝,张冬玲",,,,,,,
122906534 ,??? (Evanesce),Super Junior,,,,,,,
27865562 ,Die Young,Ke$ha,,,,,,,
31214052 ,Stay,Rihanna,,,,,,,
240805 ,雪人,范晓萱,,,,,,,
57915333 ,一曲红尘,郭少杰,,,,,,,
87952436 ,爱人,"萧敬腾,田斯斯",,,,,,,
235693 ,你一定要幸福,何洁,,,,,,,
35506950 ,走在红毯那一天,彭佳慧,,,,,,,
13065373 ,我想大声告诉你,樊凡,,,,,,,
85800647 ,Angel,塔斯肯,,,,,,,
2496519 ,当你,林俊杰,,,,,,,
10550391 ,回不去了,信乐团,,,,,,,
98721608 ,想逃,罗志祥,,,,,,,
8708597 ,Creepin' Up On You,Darren Hayes,,,,,,,
5963868 ,下辈子如果我还记得你,马郁,,,,,,,
5915356 ,一言难尽,张宇,,,,,,,
1448688 ,不要再来伤害我,孙露,,,,,,,
7328681 ,七月七日晴,许慧欣,,,,,,,
64559550 ,怎么能够,羽泉,,,,,,,
18658250 ,1981,石进,,,,,,,
578467 ,Heartbeats,Amy Diamond,,,,,,,
14557139 ,怪你过分美丽,张国荣,,,,,,,
213264 ,为了让生活继续,汪峰,,,,,,,
18637406 ,爱的路上千万里,韩宝仪,,,,,,,
119831864 ,我的老故事 (?? ?????),IU,,,,,,,
1133183 ,听说爱情回来过,蔡依林,,,,,,,
31894591 ,我们结婚吧,金志文,,,,,,,
7342280 ,回头太难,张学友,,,,,,,
1610315 ,缘分,五月,,,,,,,
2923710 ,练习,刘德华,,,,,,,
84900410 ,不哭了,BY2,,,,,,,
1268271 ,不流泪的机场,林俊杰,,,,,,,
10526007 ,分享,伍思凯,,,,,,,
244677 ,小手拉大手,梁静茹,,,,,,,
36187564 ,爱爱爱爱,吴莫愁,,,,,,,
3464716 ,One Love,Blue,,,,,,,
19115819 ,Strength of a Thousand Men,Two Steps From Hell,,,,,,,
1785547 ,葬花吟,郑绪岚,,,,,,,
2076227 ,阴天,李宗盛,,,,,,,
943746 ,痴心换情深,周慧敏,,,,,,,
44070189 ,大悲咒,佚名,,,,,,,
1592194 ,一生何求,陈百强,,,,,,,
105945208 ,终身大事,田馥甄,,,,,,,
13744504 ,真的很在乎,杨坤,,,,,,,
399393 ,可惜我是水瓶座,杨千嬅,,,,,,,
17448010 ,不想回家的女人,孙露,,,,,,,
1095409 ,红日,李克勤,,,,,,,
7864967 ,Pretty Boy (Lp Version),M2M,,,,,,,
235319 ,心碎了无痕,张学友,,,,,,,
10357193 ,茉莉花,纯音乐,,,,,,,
10287983 ,月满西楼,卓依婷,,,,,,,
65522622 ,Rock N Roll,Avril Lavigne,,,,,,,
7905056 ,Nothing'S Going To Change My Love For You,Westlife,,,,,,,
289825 ,疼爱,萧敬腾,,,,,,,
233163 ,水中花,谭咏麟,,,,,,,
812291 ,爱上你我很快乐,水木年华,,,,,,,
114605196 ,?? ?? ??（你的所有瞬间）,成诗京,,,,,,,
5959938 ,泥娃娃,儿歌,,,,,,,
84939066 ,钓鱼岛是中国的,dj舞曲,,,,,,,
18652502 ,向往神鹰,容中尔甲,,,,,,,
233111 ,最后一个夏天,金莎,,,,,,,
10494525 ,黑猫警长,小蓓蕾组合,,,,,,,
86778770 ,天使之泪,张翰,,,,,,,
8513545 ,蒙古人,凤凰传奇,,,,,,,
121352499 ,风之诺言,张翰,,,,,,,
118685611 ,接纳,海龟先生,,,,,,,
18222776 ,我们的路,筷子兄弟,,,,,,,
1574490 ,第叁十八交响乐,胎教音乐,,,,,,,
18657298 ,可惜不是双鱼座(新曲),石进,,,,,,,
87772584 ,快枪手,"杨坤,萧敬腾",,,,,,,
85050040 ,三国杀,张雨生,,,,,,,
18764791 ,Lady Marmalade,G.E.M.邓紫棋,,,,,,,
13668018 ,火辣辣的情歌,乌兰图雅,,,,,,,
85835746 ,找你妹,王麟,,,,,,,
2086195 ,十送红军,彭丽媛,,,,,,,
45295580 ,把悲伤留给自己,孙露,,,,,,,
73940776 ,无端相忆,NULL,,,,,,,
2085809 ,光棍,胡歌,,,,,,,
2191237 ,Black Or White,Michael Jackson,,,,,,,
730117 ,叹服,许嵩,,,,,,,
253827 ,兄弟干杯,庞龙,,,,,,,
1999187 ,走了这么久,"韩磊,刘婕",,,,,,,
87865602 ,老派恋情,孔令奇,,,,,,,
10386571 ,浪人情歌,伍佰,,,,,,,
1166982 ,On The Radio,Groove Coverage,,,,,,,
240586 ,漫步,许巍,,,,,,,
18191952 ,The hill of Thieves,Cara Dillon,,,,,,,
1005796 ,最爱最恨都是你,李翊君,,,,,,,
13987353 ,万壑松风图,史志有,,,,,,,
257571 ,小城大事,杨千嬅,,,,,,,
18208046 ,嘟比嘟,DJ小可,,,,,,,
536283 ,难舍难分,谭咏麟,,,,,,,
114750494 ,善意的谎言,NULL,,,,,,,
296189 ,忘不掉的伤,姜玉阳,,,,,,,
708313 ,only my railgun,fripSide,,,,,,,
2001134 ,你是风儿我是沙,"周杰,林心如",,,,,,,
803559 ,回心转意,张宇,,,,,,,
2605980 ,Walking In The Air,Aled Jones,,,,,,,
7340533 ,喜欢妳,Beyond,,,,,,,
560832 ,一个人失忆,薛凯琪,,,,,,,
304804 ,外婆的澎湖湾,蔡琴,,,,,,,
10470518 ,红星照我去战斗,彝人制造,,,,,,,
115259259 ,钱规则,丛浩楠,,,,,,,
5911055 ,我要找到你,陈明,,,,,,,
2122654 ,川藏路,扎西顿珠,,,,,,,
88577649 ,奈何,费玉清,,,,,,,
115099682 ,雨还是不停的落下,孙燕姿,,,,,,,
706425 ,与你到永久,伍佰,,,,,,,
122906811 ,THIS IS LOVE (这就是爱),Super Junior,,,,,,,
108826822 ,再给我放一首,王啸坤,,,,,,,
758021 ,宝贝对不起,草蜢,,,,,,,
1669030 ,When I Fall In Love,"Celine Dion,clive griffin",,,,,,,
7308915 ,Iridescent,Linkin Park,,,,,,,
8821853 ,友情岁月,郑伊健,,,,,,,
2075847 ,小芳,李春波,,,,,,,
